danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.153,0.492,5,-9.72,1,0.0672,0.877,0.709,0.0991,0.263,200.567,audio_features,5zHecpicUV20Ss3bykmT7n,spotify:track:5zHecpicUV20Ss3bykmT7n,https://api.spotify.com/v1/tracks/5zHecpicUV20Ss3bykmT7n,https://api.spotify.com/v1/audio-analysis/5zHecpicUV20Ss3bykmT7n,171691,4
0.431,0.47,10,-15.92,0,0.041,0.835,0.979,0.282,0.771,116.14,audio_features,6skICm8XRA66Yj9jfxTZjw,spotify:track:6skICm8XRA66Yj9jfxTZjw,https://api.spotify.com/v1/tracks/6skICm8XRA66Yj9jfxTZjw,https://api.spotify.com/v1/audio-analysis/6skICm8XRA66Yj9jfxTZjw,88465,4
0.398,0.429,2,-9.047,0,0.0294,0.792,0.805,0.248,0.256,110.051,audio_features,4x6yomMEjJONIB1YbffN0B,spotify:track:4x6yomMEjJONIB1YbffN0B,https://api.spotify.com/v1/tracks/4x6yomMEjJONIB1YbffN0B,https://api.spotify.com/v1/audio-analysis/4x6yomMEjJONIB1YbffN0B,173676,4
0.183,0.445,2,-9.879,0,0.0336,0.956,0.937,0.102,0.221,139.091,audio_features,6GMDF5eEoH08VZpJu7zZGQ,spotify:track:6GMDF5eEoH08VZpJu7zZGQ,https://api.spotify.com/v1/tracks/6GMDF5eEoH08VZpJu7zZGQ,https://api.spotify.com/v1/audio-analysis/6GMDF5eEoH08VZpJu7zZGQ,131201,4
0.546,0.802,5,-5.543,0,0.0317,0.0224,1.28e-06,0.147,0.283,140.084,audio_features,5ikmQRKthr0zo9IuleZLP0,spotify:track:5ikmQRKthr0zo9IuleZLP0,https://api.spotify.com/v1/tracks/5ikmQRKthr0zo9IuleZLP0,https://api.spotify.com/v1/audio-analysis/5ikmQRKthr0zo9IuleZLP0,167540,4
0.521,0.734,2,-11.088,1,0.0758,0.0408,0.00463,0.17,0.393,156.977,audio_features,1B7IEk409wUKfAcUS00qeQ,spotify:track:1B7IEk409wUKfAcUS00qeQ,https://api.spotify.com/v1/tracks/1B7IEk409wUKfAcUS00qeQ,https://api.spotify.com/v1/audio-analysis/1B7IEk409wUKfAcUS00qeQ,309554,4
0.375,0.527,0,-11.978,1,0.0572,0.464,0.000278,0.0571,0.422,120.355,audio_features,76Fg6L4ZozKB7zqMuT4c42,spotify:track:76Fg6L4ZozKB7zqMuT4c42,https://api.spotify.com/v1/tracks/76Fg6L4ZozKB7zqMuT4c42,https://api.spotify.com/v1/audio-analysis/76Fg6L4ZozKB7zqMuT4c42,308000,4
0.537,0.98,8,-4.306,1,0.177,0.00082,0.0,0.0659,0.321,147.05,audio_features,0TKuChd34f292CpR7QuGYq,spotify:track:0TKuChd34f292CpR7QuGYq,https://api.spotify.com/v1/tracks/0TKuChd34f292CpR7QuGYq,https://api.spotify.com/v1/audio-analysis/0TKuChd34f292CpR7QuGYq,149551,4
0.453,0.983,8,-4.983,1,0.0997,6.73e-05,4.84e-05,0.273,0.264,85.005,audio_features,3SvaNcc7tkNQPVD3ouoDGm,spotify:track:3SvaNcc7tkNQPVD3ouoDGm,https://api.spotify.com/v1/tracks/3SvaNcc7tkNQPVD3ouoDGm,https://api.spotify.com/v1/audio-analysis/3SvaNcc7tkNQPVD3ouoDGm,226536,4
0.444,0.976,1,-4.379,1,0.0936,5.14e-05,2.41e-05,0.343,0.431,169.981,audio_features,0o74wW7biCgStllxRBJDIE,spotify:track:0o74wW7biCgStllxRBJDIE,https://api.spotify.com/v1/tracks/0o74wW7biCgStllxRBJDIE,https://api.spotify.com/v1/audio-analysis/0o74wW7biCgStllxRBJDIE,189231,4
0.403,0.97,5,-4.568,0,0.121,5.31e-05,1.77e-05,0.269,0.319,175.032,audio_features,1U8zuoJYcXj2NCnRAOtmkQ,spotify:track:1U8zuoJYcXj2NCnRAOtmkQ,https://api.spotify.com/v1/tracks/1U8zuoJYcXj2NCnRAOtmkQ,https://api.spotify.com/v1/audio-analysis/1U8zuoJYcXj2NCnRAOtmkQ,182203,4
0.583,0.953,1,-4.333,1,0.0784,0.00034,0.0,0.254,0.666,106.746,audio_features,5Ik31xKHV0koTpL2o58SiE,spotify:track:5Ik31xKHV0koTpL2o58SiE,https://api.spotify.com/v1/tracks/5Ik31xKHV0koTpL2o58SiE,https://api.spotify.com/v1/audio-analysis/5Ik31xKHV0koTpL2o58SiE,148532,4
0.482,0.973,1,-3.977,1,0.104,2.56e-05,5.77e-06,0.168,0.392,130.006,audio_features,0WSrokdKVyq5hyqXkX4RRM,spotify:track:0WSrokdKVyq5hyqXkX4RRM,https://api.spotify.com/v1/tracks/0WSrokdKVyq5hyqXkX4RRM,https://api.spotify.com/v1/audio-analysis/0WSrokdKVyq5hyqXkX4RRM,158658,4
0.513,0.952,6,-4.826,1,0.121,0.000204,1.77e-05,0.234,0.477,144.976,audio_features,2uNnqPFXzwUlwZWYB1vl1w,spotify:track:2uNnqPFXzwUlwZWYB1vl1w,https://api.spotify.com/v1/tracks/2uNnqPFXzwUlwZWYB1vl1w,https://api.spotify.com/v1/audio-analysis/2uNnqPFXzwUlwZWYB1vl1w,210531,4
0.388,0.979,8,-4.769,1,0.194,0.000339,1.09e-05,0.214,0.156,175.041,audio_features,7jT8LC3GL6mR5wM019fWlw,spotify:track:7jT8LC3GL6mR5wM019fWlw,https://api.spotify.com/v1/tracks/7jT8LC3GL6mR5wM019fWlw,https://api.spotify.com/v1/audio-analysis/7jT8LC3GL6mR5wM019fWlw,134862,4
0.891,0.494,9,-11.862,0,0.317,0.00388,0.0,0.174,0.739,139.957,audio_features,5YIxphdgDGpLiudXwaRvUP,spotify:track:5YIxphdgDGpLiudXwaRvUP,https://api.spotify.com/v1/tracks/5YIxphdgDGpLiudXwaRvUP,https://api.spotify.com/v1/audio-analysis/5YIxphdgDGpLiudXwaRvUP,233183,4
0.816,0.585,10,-6.466,0,0.212,0.0686,9.18e-05,0.0774,0.218,127.316,audio_features,3OXGR9JSqA67kuJhYMODgv,spotify:track:3OXGR9JSqA67kuJhYMODgv,https://api.spotify.com/v1/tracks/3OXGR9JSqA67kuJhYMODgv,https://api.spotify.com/v1/audio-analysis/3OXGR9JSqA67kuJhYMODgv,153131,5
0.672,0.406,2,-6.862,1,0.454,0.774,2.41e-06,0.17,0.329,74.999,audio_features,3hhs6O6LH9U4fpyMPCF0ut,spotify:track:3hhs6O6LH9U4fpyMPCF0ut,https://api.spotify.com/v1/tracks/3hhs6O6LH9U4fpyMPCF0ut,https://api.spotify.com/v1/audio-analysis/3hhs6O6LH9U4fpyMPCF0ut,166165,4
0.708,0.685,1,-8.863,1,0.0984,0.00275,0.912,0.0819,0.0514,141.968,audio_features,3QnwD93FtvNEDB064WcKVV,spotify:track:3QnwD93FtvNEDB064WcKVV,https://api.spotify.com/v1/tracks/3QnwD93FtvNEDB064WcKVV,https://api.spotify.com/v1/audio-analysis/3QnwD93FtvNEDB064WcKVV,149326,4
0.631,0.72,8,-5.734,1,0.0441,0.00553,1.85e-05,0.115,0.516,130.054,audio_features,1gZhPg94uTEdKDQ62862Is,spotify:track:1gZhPg94uTEdKDQ62862Is,https://api.spotify.com/v1/tracks/1gZhPg94uTEdKDQ62862Is,https://api.spotify.com/v1/audio-analysis/1gZhPg94uTEdKDQ62862Is,143122,4
0.289,0.361,5,-17.451,1,0.0478,0.873,0.952,0.164,0.283,129.332,audio_features,5eAhLCGO0fZ0FT3CkSjaxy,spotify:track:5eAhLCGO0fZ0FT3CkSjaxy,https://api.spotify.com/v1/tracks/5eAhLCGO0fZ0FT3CkSjaxy,https://api.spotify.com/v1/audio-analysis/5eAhLCGO0fZ0FT3CkSjaxy,219215,4
0.4,0.567,2,-7.381,1,0.0291,0.0247,0.0709,0.627,0.478,79.007,audio_features,5u5HlgIlygSOZYQIIPv61B,spotify:track:5u5HlgIlygSOZYQIIPv61B,https://api.spotify.com/v1/tracks/5u5HlgIlygSOZYQIIPv61B,https://api.spotify.com/v1/audio-analysis/5u5HlgIlygSOZYQIIPv61B,203442,4
0.557,0.267,9,-20.157,0,0.042,0.00434,0.008,0.127,0.266,87.674,audio_features,55JqUreBvO6tPFpuL7wk15,spotify:track:55JqUreBvO6tPFpuL7wk15,https://api.spotify.com/v1/tracks/55JqUreBvO6tPFpuL7wk15,https://api.spotify.com/v1/audio-analysis/55JqUreBvO6tPFpuL7wk15,221193,4
0.477,0.531,9,-6.616,0,0.0255,0.354,0.0,0.155,0.381,97.341,audio_features,7BHn0pAlLNi696d51oyxqy,spotify:track:7BHn0pAlLNi696d51oyxqy,https://api.spotify.com/v1/tracks/7BHn0pAlLNi696d51oyxqy,https://api.spotify.com/v1/audio-analysis/7BHn0pAlLNi696d51oyxqy,249397,4
0.379,0.533,2,-8.743,0,0.04,0.203,7.67e-06,0.17,0.332,141.938,audio_features,5IpAt2mMjlyRcBvG8IBn7t,spotify:track:5IpAt2mMjlyRcBvG8IBn7t,https://api.spotify.com/v1/tracks/5IpAt2mMjlyRcBvG8IBn7t,https://api.spotify.com/v1/audio-analysis/5IpAt2mMjlyRcBvG8IBn7t,191104,4
0.511,0.722,4,-12.204,0,0.0482,0.132,6.18e-06,0.19,0.63,126.371,audio_features,1hFJ5HTpd5l9C1Dt2dGRia,spotify:track:1hFJ5HTpd5l9C1Dt2dGRia,https://api.spotify.com/v1/tracks/1hFJ5HTpd5l9C1Dt2dGRia,https://api.spotify.com/v1/audio-analysis/1hFJ5HTpd5l9C1Dt2dGRia,248974,4
0.41,0.439,0,-10.377,1,0.0234,0.218,0.0,0.849,0.398,79.691,audio_features,0yqGdbTIIURTTHQyz48r47,spotify:track:0yqGdbTIIURTTHQyz48r47,https://api.spotify.com/v1/tracks/0yqGdbTIIURTTHQyz48r47,https://api.spotify.com/v1/audio-analysis/0yqGdbTIIURTTHQyz48r47,240788,4
0.783,0.654,1,-9.641,1,0.0892,0.892,7.15e-05,0.328,0.872,123.214,audio_features,5VEZ0hZheBes6Wm7Ou1Pnx,spotify:track:5VEZ0hZheBes6Wm7Ou1Pnx,https://api.spotify.com/v1/tracks/5VEZ0hZheBes6Wm7Ou1Pnx,https://api.spotify.com/v1/audio-analysis/5VEZ0hZheBes6Wm7Ou1Pnx,157987,4
0.647,0.776,8,-5.427,1,0.0371,0.00634,0.000106,0.355,0.478,130.022,audio_features,2Hc0wvWVeDQMsm4EDjLz20,spotify:track:2Hc0wvWVeDQMsm4EDjLz20,https://api.spotify.com/v1/tracks/2Hc0wvWVeDQMsm4EDjLz20,https://api.spotify.com/v1/audio-analysis/2Hc0wvWVeDQMsm4EDjLz20,275973,4
0.15,0.21,1,-9.858,1,0.0348,0.74,0.00227,0.173,0.271,74.487,audio_features,1vzTOMVM3ViJMZczarxaq9,spotify:track:1vzTOMVM3ViJMZczarxaq9,https://api.spotify.com/v1/tracks/1vzTOMVM3ViJMZczarxaq9,https://api.spotify.com/v1/audio-analysis/1vzTOMVM3ViJMZczarxaq9,249907,3
0.469,0.65,0,-10.64,1,0.0566,0.815,0.314,0.106,0.169,105.912,audio_features,5mReEQX6MulPu46FyLqmtM,spotify:track:5mReEQX6MulPu46FyLqmtM,https://api.spotify.com/v1/tracks/5mReEQX6MulPu46FyLqmtM,https://api.spotify.com/v1/audio-analysis/5mReEQX6MulPu46FyLqmtM,219133,3
0.495,0.459,1,-8.406,0,0.0329,0.589,0.000124,0.0983,0.322,148.953,audio_features,2mz4F5yb9mqtXZaJxnAY7V,spotify:track:2mz4F5yb9mqtXZaJxnAY7V,https://api.spotify.com/v1/tracks/2mz4F5yb9mqtXZaJxnAY7V,https://api.spotify.com/v1/audio-analysis/2mz4F5yb9mqtXZaJxnAY7V,233747,4
0.677,0.753,0,-5.995,1,0.0285,0.196,0.000231,0.162,0.908,117.93,audio_features,3zCXebmV4UWfycDIISBR4X,spotify:track:3zCXebmV4UWfycDIISBR4X,https://api.spotify.com/v1/tracks/3zCXebmV4UWfycDIISBR4X,https://api.spotify.com/v1/audio-analysis/3zCXebmV4UWfycDIISBR4X,197160,4
0.515,0.295,4,-11.223,0,0.0273,0.938,0.00818,0.108,0.252,97.903,audio_features,5V2HQ1NHr7qaDS1BC3v1Iq,spotify:track:5V2HQ1NHr7qaDS1BC3v1Iq,https://api.spotify.com/v1/tracks/5V2HQ1NHr7qaDS1BC3v1Iq,https://api.spotify.com/v1/audio-analysis/5V2HQ1NHr7qaDS1BC3v1Iq,185733,4
0.436,0.196,0,-11.95,1,0.0339,0.947,0.000172,0.125,0.136,129.645,audio_features,4IxkAjj0t4UZ1luwqgDVCP,spotify:track:4IxkAjj0t4UZ1luwqgDVCP,https://api.spotify.com/v1/tracks/4IxkAjj0t4UZ1luwqgDVCP,https://api.spotify.com/v1/audio-analysis/4IxkAjj0t4UZ1luwqgDVCP,252587,4
0.621,0.469,9,-11.063,0,0.0281,0.904,0.0251,0.107,0.343,120.067,audio_features,3O9oCMsFBqobHDMNU10ir6,spotify:track:3O9oCMsFBqobHDMNU10ir6,https://api.spotify.com/v1/tracks/3O9oCMsFBqobHDMNU10ir6,https://api.spotify.com/v1/audio-analysis/3O9oCMsFBqobHDMNU10ir6,164240,4
0.665,0.318,10,-8.054,1,0.0288,0.908,0.000313,0.0658,0.372,131.052,audio_features,4ZjZrVKOP1Pjh0WlfA3uEG,spotify:track:4ZjZrVKOP1Pjh0WlfA3uEG,https://api.spotify.com/v1/tracks/4ZjZrVKOP1Pjh0WlfA3uEG,https://api.spotify.com/v1/audio-analysis/4ZjZrVKOP1Pjh0WlfA3uEG,160107,4
0.643,0.653,4,-5.814,0,0.0318,0.378,7.42e-06,0.124,0.387,124.98,audio_features,3RTFzQcwBpThjwhRGM7SX3,spotify:track:3RTFzQcwBpThjwhRGM7SX3,https://api.spotify.com/v1/tracks/3RTFzQcwBpThjwhRGM7SX3,https://api.spotify.com/v1/audio-analysis/3RTFzQcwBpThjwhRGM7SX3,176640,4
0.501,0.302,10,-8.018,0,0.0261,0.846,9.87e-06,0.117,0.324,104.981,audio_features,7C1TuizOUX7AJ2h7Oc5Kph,spotify:track:7C1TuizOUX7AJ2h7Oc5Kph,https://api.spotify.com/v1/tracks/7C1TuizOUX7AJ2h7Oc5Kph,https://api.spotify.com/v1/audio-analysis/7C1TuizOUX7AJ2h7Oc5Kph,184107,4
0.18,0.138,6,-18.853,1,0.0488,0.993,0.00532,0.43,0.0913,74.908,audio_features,5IVVnOxloKnsyOqGsIrIVt,spotify:track:5IVVnOxloKnsyOqGsIrIVt,https://api.spotify.com/v1/tracks/5IVVnOxloKnsyOqGsIrIVt,https://api.spotify.com/v1/audio-analysis/5IVVnOxloKnsyOqGsIrIVt,757000,4
0.291,0.457,3,-9.503,1,0.0606,0.995,0.248,0.263,0.389,83.218,audio_features,5rQEmJLZKVsmFQBSGRUgaw,spotify:track:5rQEmJLZKVsmFQBSGRUgaw,https://api.spotify.com/v1/tracks/5rQEmJLZKVsmFQBSGRUgaw,https://api.spotify.com/v1/audio-analysis/5rQEmJLZKVsmFQBSGRUgaw,252003,3
0.179,0.213,6,-15.061,1,0.0425,0.985,3.46e-05,0.149,0.0672,82.175,audio_features,6ds1jmpRKsxdbmC3QiE9Xi,spotify:track:6ds1jmpRKsxdbmC3QiE9Xi,https://api.spotify.com/v1/tracks/6ds1jmpRKsxdbmC3QiE9Xi,https://api.spotify.com/v1/audio-analysis/6ds1jmpRKsxdbmC3QiE9Xi,348147,4
0.215,0.205,1,-14.398,1,0.0458,0.979,1.36e-05,0.292,0.0827,72.676,audio_features,5hzUG7ZWVLnySkuc8PWjnV,spotify:track:5hzUG7ZWVLnySkuc8PWjnV,https://api.spotify.com/v1/tracks/5hzUG7ZWVLnySkuc8PWjnV,https://api.spotify.com/v1/audio-analysis/5hzUG7ZWVLnySkuc8PWjnV,751733,4
0.233,0.176,8,-13.311,1,0.0382,0.987,0.000168,0.236,0.122,84.001,audio_features,5bHgAVXrQFzf5Z3qGlfWPP,spotify:track:5bHgAVXrQFzf5Z3qGlfWPP,https://api.spotify.com/v1/tracks/5bHgAVXrQFzf5Z3qGlfWPP,https://api.spotify.com/v1/audio-analysis/5bHgAVXrQFzf5Z3qGlfWPP,405147,4
0.678,0.551,9,-6.94,0,0.034,0.752,4.39e-06,0.126,0.912,144.209,audio_features,5LRRoh6WAGDnvNv7jscF7n,spotify:track:5LRRoh6WAGDnvNv7jscF7n,https://api.spotify.com/v1/tracks/5LRRoh6WAGDnvNv7jscF7n,https://api.spotify.com/v1/audio-analysis/5LRRoh6WAGDnvNv7jscF7n,182439,4
0.796,0.118,1,-16.511,0,0.264,0.995,0.00733,0.102,0.944,94.636,audio_features,5grQC7CySlKnZNpcNmyNde,spotify:track:5grQC7CySlKnZNpcNmyNde,https://api.spotify.com/v1/tracks/5grQC7CySlKnZNpcNmyNde,https://api.spotify.com/v1/audio-analysis/5grQC7CySlKnZNpcNmyNde,193098,4
0.629,0.356,7,-6.276,1,0.0383,0.976,0.0,0.0412,0.509,114.956,audio_features,4d4TMa67MdWfsb7YClK8dS,spotify:track:4d4TMa67MdWfsb7YClK8dS,https://api.spotify.com/v1/tracks/4d4TMa67MdWfsb7YClK8dS,https://api.spotify.com/v1/audio-analysis/4d4TMa67MdWfsb7YClK8dS,207733,4
0.598,0.261,7,-14.694,1,0.045,0.993,0.781,0.267,0.876,120.893,audio_features,43Br3TdeKeWGzQzqOpIJSg,spotify:track:43Br3TdeKeWGzQzqOpIJSg,https://api.spotify.com/v1/tracks/43Br3TdeKeWGzQzqOpIJSg,https://api.spotify.com/v1/audio-analysis/43Br3TdeKeWGzQzqOpIJSg,198765,4
0.707,0.482,1,-8.432,0,0.0297,0.948,0.264,0.0924,0.738,105.438,audio_features,38hWAdSoD49j3szO3j1NrF,spotify:track:38hWAdSoD49j3szO3j1NrF,https://api.spotify.com/v1/tracks/38hWAdSoD49j3szO3j1NrF,https://api.spotify.com/v1/audio-analysis/38hWAdSoD49j3szO3j1NrF,198978,4
0.563,0.436,7,-8.853,0,0.0346,0.995,0.686,0.32,0.894,110.613,audio_features,1qSvbZBfZNER23W2iOtMsS,spotify:track:1qSvbZBfZNER23W2iOtMsS,https://api.spotify.com/v1/tracks/1qSvbZBfZNER23W2iOtMsS,https://api.spotify.com/v1/audio-analysis/1qSvbZBfZNER23W2iOtMsS,190347,4
0.577,0.352,2,-7.579,1,0.0553,0.984,0.0541,0.145,0.855,72.548,audio_features,7AWeVjEIrajYLxPjWPfM4h,spotify:track:7AWeVjEIrajYLxPjWPfM4h,https://api.spotify.com/v1/tracks/7AWeVjEIrajYLxPjWPfM4h,https://api.spotify.com/v1/audio-analysis/7AWeVjEIrajYLxPjWPfM4h,188733,4
0.715,0.467,11,-8.6,1,0.0329,0.875,0.0362,0.126,0.639,116.45,audio_features,6FeUGfXWmgICN2lJCcY0XK,spotify:track:6FeUGfXWmgICN2lJCcY0XK,https://api.spotify.com/v1/tracks/6FeUGfXWmgICN2lJCcY0XK,https://api.spotify.com/v1/audio-analysis/6FeUGfXWmgICN2lJCcY0XK,198023,4
0.615,0.204,6,-16.861,1,0.39,0.993,0.257,0.102,0.951,70.191,audio_features,101DU20x79Z09joYZ6cZf9,spotify:track:101DU20x79Z09joYZ6cZf9,https://api.spotify.com/v1/tracks/101DU20x79Z09joYZ6cZf9,https://api.spotify.com/v1/audio-analysis/101DU20x79Z09joYZ6cZf9,187000,4
0.621,0.37,9,-8.781,0,0.0391,0.916,0.0932,0.129,0.855,89.35,audio_features,6FloUUbD3qAaSYfeiPK1n3,spotify:track:6FloUUbD3qAaSYfeiPK1n3,https://api.spotify.com/v1/tracks/6FloUUbD3qAaSYfeiPK1n3,https://api.spotify.com/v1/audio-analysis/6FloUUbD3qAaSYfeiPK1n3,166570,4
0.621,0.35,3,-20.107,1,0.957,0.827,4.73e-06,0.215,0.389,81.789,audio_features,60FS8mb2ix0ZmL6UULMKp3,spotify:track:60FS8mb2ix0ZmL6UULMKp3,https://api.spotify.com/v1/tracks/60FS8mb2ix0ZmL6UULMKp3,https://api.spotify.com/v1/audio-analysis/60FS8mb2ix0ZmL6UULMKp3,923619,3
0.776,0.241,10,-12.189,0,0.333,0.00135,0.86,0.136,0.521,110.017,audio_features,0ouYvmmHviByfGvSWT4EGT,spotify:track:0ouYvmmHviByfGvSWT4EGT,https://api.spotify.com/v1/tracks/0ouYvmmHviByfGvSWT4EGT,https://api.spotify.com/v1/audio-analysis/0ouYvmmHviByfGvSWT4EGT,77948,4
0.522,0.581,9,-15.137,1,0.0261,0.0816,0.781,0.257,0.614,110.037,audio_features,3hpN2sfWXvIs0u7rAXbtwM,spotify:track:3hpN2sfWXvIs0u7rAXbtwM,https://api.spotify.com/v1/tracks/3hpN2sfWXvIs0u7rAXbtwM,https://api.spotify.com/v1/audio-analysis/3hpN2sfWXvIs0u7rAXbtwM,216037,3
0.781,0.379,0,-16.296,1,0.1,0.217,0.519,0.113,0.658,109.895,audio_features,6UxhgzxY22NCSsJJfNgj06,spotify:track:6UxhgzxY22NCSsJJfNgj06,https://api.spotify.com/v1/tracks/6UxhgzxY22NCSsJJfNgj06,https://api.spotify.com/v1/audio-analysis/6UxhgzxY22NCSsJJfNgj06,109132,4
0.392,0.861,10,-5.727,1,0.0358,0.0926,7.52e-06,0.318,0.491,75.781,audio_features,4WjiCZ5Gas6WNFekoQ3yve,spotify:track:4WjiCZ5Gas6WNFekoQ3yve,https://api.spotify.com/v1/tracks/4WjiCZ5Gas6WNFekoQ3yve,https://api.spotify.com/v1/audio-analysis/4WjiCZ5Gas6WNFekoQ3yve,113502,4
0.51,0.49,7,-12.371,1,0.302,0.947,0.823,0.111,0.25,120.211,audio_features,33vwHWBuETkqxN6opOVSlQ,spotify:track:33vwHWBuETkqxN6opOVSlQ,https://api.spotify.com/v1/tracks/33vwHWBuETkqxN6opOVSlQ,https://api.spotify.com/v1/audio-analysis/33vwHWBuETkqxN6opOVSlQ,240023,3
0.519,0.148,2,-14.542,1,0.0385,0.767,0.897,0.138,0.617,122.088,audio_features,3MrssL4uIbh2qbOGO8GATL,spotify:track:3MrssL4uIbh2qbOGO8GATL,https://api.spotify.com/v1/tracks/3MrssL4uIbh2qbOGO8GATL,https://api.spotify.com/v1/audio-analysis/3MrssL4uIbh2qbOGO8GATL,201292,4
0.689,0.785,1,-10.667,1,0.0508,0.08,8.61e-05,0.679,0.507,109.998,audio_features,2fAaZSzYUek0NCi79m8vC6,spotify:track:2fAaZSzYUek0NCi79m8vC6,https://api.spotify.com/v1/tracks/2fAaZSzYUek0NCi79m8vC6,https://api.spotify.com/v1/audio-analysis/2fAaZSzYUek0NCi79m8vC6,189845,4
0.576,0.774,1,-10.035,1,0.109,8.01e-05,0.668,0.132,0.302,127.0,audio_features,4eBxZ7aIG1o1y5LzgdB3e7,spotify:track:4eBxZ7aIG1o1y5LzgdB3e7,https://api.spotify.com/v1/tracks/4eBxZ7aIG1o1y5LzgdB3e7,https://api.spotify.com/v1/audio-analysis/4eBxZ7aIG1o1y5LzgdB3e7,551811,4
0.619,0.0982,11,-22.569,0,0.0935,0.0741,0.864,0.0622,0.618,133.379,audio_features,3YzBA82BK4R3Qid2rioUrQ,spotify:track:3YzBA82BK4R3Qid2rioUrQ,https://api.spotify.com/v1/tracks/3YzBA82BK4R3Qid2rioUrQ,https://api.spotify.com/v1/audio-analysis/3YzBA82BK4R3Qid2rioUrQ,154070,4
0.444,0.932,11,-2.245,0,0.0434,0.793,0.00155,0.634,0.963,186.706,audio_features,0TOObMJxodq4Gf5f0aBxQd,spotify:track:0TOObMJxodq4Gf5f0aBxQd,https://api.spotify.com/v1/tracks/0TOObMJxodq4Gf5f0aBxQd,https://api.spotify.com/v1/audio-analysis/0TOObMJxodq4Gf5f0aBxQd,54187,4
0.355,0.773,11,-1.861,0,0.0967,0.769,8.5e-06,0.609,0.907,180.013,audio_features,1H8LuaNqF0N4e5RjtClilR,spotify:track:1H8LuaNqF0N4e5RjtClilR,https://api.spotify.com/v1/tracks/1H8LuaNqF0N4e5RjtClilR,https://api.spotify.com/v1/audio-analysis/1H8LuaNqF0N4e5RjtClilR,131360,3
0.453,0.774,11,-2.865,0,0.0473,0.775,3.24e-06,0.416,0.923,85.055,audio_features,1fU5xbHKYBH5JBiWZ8aQzH,spotify:track:1fU5xbHKYBH5JBiWZ8aQzH,https://api.spotify.com/v1/tracks/1fU5xbHKYBH5JBiWZ8aQzH,https://api.spotify.com/v1/audio-analysis/1fU5xbHKYBH5JBiWZ8aQzH,171653,4
0.533,0.831,1,-2.165,0,0.0526,0.715,0.0,0.249,0.962,75.9,audio_features,68zf7QDgRQYsc5OdZSSsZh,spotify:track:68zf7QDgRQYsc5OdZSSsZh,https://api.spotify.com/v1/tracks/68zf7QDgRQYsc5OdZSSsZh,https://api.spotify.com/v1/audio-analysis/68zf7QDgRQYsc5OdZSSsZh,140813,4
0.614,0.884,6,-1.886,1,0.0474,0.833,0.0,0.353,0.967,79.708,audio_features,58uqdkKcOik6kIWTJjjVU0,spotify:track:58uqdkKcOik6kIWTJjjVU0,https://api.spotify.com/v1/tracks/58uqdkKcOik6kIWTJjjVU0,https://api.spotify.com/v1/audio-analysis/58uqdkKcOik6kIWTJjjVU0,84520,4
0.473,0.875,1,-2.116,0,0.11,0.821,0.0,0.48,0.962,154.381,audio_features,4wfqA0F2taVSln4PLkFmr9,spotify:track:4wfqA0F2taVSln4PLkFmr9,https://api.spotify.com/v1/tracks/4wfqA0F2taVSln4PLkFmr9,https://api.spotify.com/v1/audio-analysis/4wfqA0F2taVSln4PLkFmr9,125280,4
0.425,0.918,11,-2.226,0,0.0373,0.757,4.13e-05,0.663,0.943,93.089,audio_features,2NhLP2Th6Yup9TZ8go2EqI,spotify:track:2NhLP2Th6Yup9TZ8go2EqI,https://api.spotify.com/v1/tracks/2NhLP2Th6Yup9TZ8go2EqI,https://api.spotify.com/v1/audio-analysis/2NhLP2Th6Yup9TZ8go2EqI,131760,4
0.577,0.829,9,-2.61,0,0.0476,0.762,0.015,0.0804,0.903,92.299,audio_features,2BjrhgBHFep1OIqZ6Qo7jH,spotify:track:2BjrhgBHFep1OIqZ6Qo7jH,https://api.spotify.com/v1/tracks/2BjrhgBHFep1OIqZ6Qo7jH,https://api.spotify.com/v1/audio-analysis/2BjrhgBHFep1OIqZ6Qo7jH,148293,4
0.485,0.915,11,-2.689,0,0.0515,0.774,4.68e-05,0.499,0.91,93.006,audio_features,6QX3DxkztX84vx3FNJSx7I,spotify:track:6QX3DxkztX84vx3FNJSx7I,https://api.spotify.com/v1/tracks/6QX3DxkztX84vx3FNJSx7I,https://api.spotify.com/v1/audio-analysis/6QX3DxkztX84vx3FNJSx7I,56800,4
0.542,0.918,11,-2.327,0,0.0421,0.793,3.92e-06,0.722,0.961,92.387,audio_features,17suB02MD3rSGFUzSfVLwz,spotify:track:17suB02MD3rSGFUzSfVLwz,https://api.spotify.com/v1/tracks/17suB02MD3rSGFUzSfVLwz,https://api.spotify.com/v1/audio-analysis/17suB02MD3rSGFUzSfVLwz,119573,4
0.655,0.399,4,-15.16,1,0.404,0.994,1.51e-05,0.145,0.78,136.619,audio_features,2nXZX4G1VbeoNUrfQNdMCZ,spotify:track:2nXZX4G1VbeoNUrfQNdMCZ,https://api.spotify.com/v1/tracks/2nXZX4G1VbeoNUrfQNdMCZ,https://api.spotify.com/v1/audio-analysis/2nXZX4G1VbeoNUrfQNdMCZ,171640,4
